feature,padj,fold,model
ACSM3,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=15
MCUB,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=15
CALCR,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=15
SLC25A13,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=15
PDK4,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=15
ARF5,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=15
SLC7A2,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=15
ALS2,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=15
M6PR,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=15
AOC1,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=15
RAD52,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=15
CYP51A1,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=15
RALA,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=15
USH1C,0.9995303483333834,2,RF_max_depth=2_min_samples_leaf=15
HCN2,0.16135230544076795,3,RF_max_depth=2_min_samples_leaf=15
GCDH,0.16135230544076795,3,RF_max_depth=2_min_samples_leaf=15
CLRN1,0.16135230544076795,3,RF_max_depth=2_min_samples_leaf=15
PSRC1,0.16135230544076795,3,RF_max_depth=2_min_samples_leaf=15
KLK3,0.16135230544076795,3,RF_max_depth=2_min_samples_leaf=15
ESR1,0.2145195244842096,3,RF_max_depth=2_min_samples_leaf=15
SLC6A2,0.3062193674651834,3,RF_max_depth=2_min_samples_leaf=15
EGF,0.3062193674651834,3,RF_max_depth=2_min_samples_leaf=15
GRM5,0.3313389498641248,3,RF_max_depth=2_min_samples_leaf=15
GSTA3,0.35765603023460096,3,RF_max_depth=2_min_samples_leaf=15
CSRP3,0.39750923521169385,3,RF_max_depth=2_min_samples_leaf=15
B3GNT5,0.4286544754779294,3,RF_max_depth=2_min_samples_leaf=15
ENOPH1,0.4286544754779294,3,RF_max_depth=2_min_samples_leaf=15
SLC16A3,0.4286544754779294,3,RF_max_depth=2_min_samples_leaf=15
SH3GL2,0.4543952643119153,3,RF_max_depth=2_min_samples_leaf=15
IGF2BP2,0.5281343458675571,3,RF_max_depth=2_min_samples_leaf=15
GNMT,0.5281343458675571,3,RF_max_depth=2_min_samples_leaf=15
MYH2,0.5281343458675571,3,RF_max_depth=2_min_samples_leaf=15
GHRHR,0.5452329752143332,3,RF_max_depth=2_min_samples_leaf=15
COCH,0.5452329752143332,3,RF_max_depth=2_min_samples_leaf=15
CFH,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=5
AP2B1,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=5
REX1BD,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=5
MYCBP2,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=5
ABCB4,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=5
PON1,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=5
ACSM3,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=5
MCUB,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=5
CALCR,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=5
SLC25A13,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=5
PDK4,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=5
ARF5,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=5
SLC7A2,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=5
ALS2,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=5
M6PR,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=5
AOC1,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=5
RAD52,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=5
CYP51A1,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=5
RALA,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=5
USH1C,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=5
CFH,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=5
AP2B1,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=5
REX1BD,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=5
MYCBP2,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=5
ABCB4,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=5
PON1,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=5
ACSM3,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=5
MCUB,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=5
CALCR,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=5
SLC25A13,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=5
PDK4,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=5
ARF5,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=5
SLC7A2,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=5
ALS2,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=5
M6PR,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=5
AOC1,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=5
RAD52,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=5
CYP51A1,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=5
RALA,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=5
USH1C,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=5
HCN2,0.16135230544076795,3,RF_max_depth=4_min_samples_leaf=5
GCDH,0.16135230544076795,3,RF_max_depth=4_min_samples_leaf=5
CLRN1,0.16135230544076795,3,RF_max_depth=4_min_samples_leaf=5
PSRC1,0.16135230544076795,3,RF_max_depth=4_min_samples_leaf=5
KLK3,0.16135230544076795,3,RF_max_depth=4_min_samples_leaf=5
ESR1,0.2145195244842096,3,RF_max_depth=4_min_samples_leaf=5
SLC6A2,0.3062193674651834,3,RF_max_depth=4_min_samples_leaf=5
EGF,0.3062193674651834,3,RF_max_depth=4_min_samples_leaf=5
GRM5,0.3313389498641248,3,RF_max_depth=4_min_samples_leaf=5
GSTA3,0.35765603023460096,3,RF_max_depth=4_min_samples_leaf=5
CSRP3,0.39750923521169385,3,RF_max_depth=4_min_samples_leaf=5
B3GNT5,0.4286544754779294,3,RF_max_depth=4_min_samples_leaf=5
ENOPH1,0.4286544754779294,3,RF_max_depth=4_min_samples_leaf=5
SLC16A3,0.4286544754779294,3,RF_max_depth=4_min_samples_leaf=5
SH3GL2,0.4543952643119153,3,RF_max_depth=4_min_samples_leaf=5
IGF2BP2,0.5281343458675571,3,RF_max_depth=4_min_samples_leaf=5
GNMT,0.5281343458675571,3,RF_max_depth=4_min_samples_leaf=5
MYH2,0.5281343458675571,3,RF_max_depth=4_min_samples_leaf=5
GHRHR,0.5452329752143332,3,RF_max_depth=4_min_samples_leaf=5
COCH,0.5452329752143332,3,RF_max_depth=4_min_samples_leaf=5
CFH,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=10
AP2B1,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=10
REX1BD,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=10
MYCBP2,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=10
ABCB4,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=10
PON1,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=10
ACSM3,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=10
MCUB,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=10
CALCR,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=10
SLC25A13,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=10
PDK4,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=10
ARF5,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=10
SLC7A2,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=10
ALS2,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=10
M6PR,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=10
AOC1,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=10
RAD52,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=10
CYP51A1,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=10
RALA,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=10
USH1C,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=10
CFH,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=10
AP2B1,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=10
REX1BD,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=10
MYCBP2,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=10
ABCB4,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=10
PON1,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=10
ACSM3,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=10
MCUB,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=10
CALCR,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=10
SLC25A13,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=10
PDK4,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=10
ARF5,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=10
SLC7A2,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=10
ALS2,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=10
M6PR,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=10
AOC1,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=10
RAD52,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=10
CYP51A1,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=10
RALA,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=10
USH1C,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=10
HCN2,0.16135230544076795,3,RF_max_depth=4_min_samples_leaf=10
GCDH,0.16135230544076795,3,RF_max_depth=4_min_samples_leaf=10
CLRN1,0.16135230544076795,3,RF_max_depth=4_min_samples_leaf=10
PSRC1,0.16135230544076795,3,RF_max_depth=4_min_samples_leaf=10
KLK3,0.16135230544076795,3,RF_max_depth=4_min_samples_leaf=10
ESR1,0.2145195244842096,3,RF_max_depth=4_min_samples_leaf=10
SLC6A2,0.3062193674651834,3,RF_max_depth=4_min_samples_leaf=10
EGF,0.3062193674651834,3,RF_max_depth=4_min_samples_leaf=10
GRM5,0.3313389498641248,3,RF_max_depth=4_min_samples_leaf=10
GSTA3,0.35765603023460096,3,RF_max_depth=4_min_samples_leaf=10
CSRP3,0.39750923521169385,3,RF_max_depth=4_min_samples_leaf=10
B3GNT5,0.4286544754779294,3,RF_max_depth=4_min_samples_leaf=10
ENOPH1,0.4286544754779294,3,RF_max_depth=4_min_samples_leaf=10
SLC16A3,0.4286544754779294,3,RF_max_depth=4_min_samples_leaf=10
SH3GL2,0.4543952643119153,3,RF_max_depth=4_min_samples_leaf=10
IGF2BP2,0.5281343458675571,3,RF_max_depth=4_min_samples_leaf=10
GNMT,0.5281343458675571,3,RF_max_depth=4_min_samples_leaf=10
MYH2,0.5281343458675571,3,RF_max_depth=4_min_samples_leaf=10
GHRHR,0.5452329752143332,3,RF_max_depth=4_min_samples_leaf=10
COCH,0.5452329752143332,3,RF_max_depth=4_min_samples_leaf=10
CFH,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=15
AP2B1,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=15
REX1BD,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=15
MYCBP2,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=15
ABCB4,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=15
PON1,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=15
ACSM3,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=15
MCUB,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=15
CALCR,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=15
SLC25A13,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=15
PDK4,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=15
ARF5,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=15
SLC7A2,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=15
ALS2,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=15
M6PR,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=15
AOC1,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=15
RAD52,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=15
CYP51A1,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=15
RALA,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=15
USH1C,0.9998999974006944,1,RF_max_depth=4_min_samples_leaf=15
CFH,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=15
AP2B1,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=15
REX1BD,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=15
MYCBP2,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=15
ABCB4,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=15
PON1,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=15
ACSM3,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=15
MCUB,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=15
CALCR,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=15
SLC25A13,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=15
PDK4,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=15
ARF5,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=15
SLC7A2,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=15
ALS2,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=15
M6PR,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=15
AOC1,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=15
RAD52,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=15
CYP51A1,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=15
RALA,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=15
USH1C,0.9995303483333834,2,RF_max_depth=4_min_samples_leaf=15
HCN2,0.16135230544076795,3,RF_max_depth=4_min_samples_leaf=15
GCDH,0.16135230544076795,3,RF_max_depth=4_min_samples_leaf=15
CLRN1,0.16135230544076795,3,RF_max_depth=4_min_samples_leaf=15
PSRC1,0.16135230544076795,3,RF_max_depth=4_min_samples_leaf=15
KLK3,0.16135230544076795,3,RF_max_depth=4_min_samples_leaf=15
ESR1,0.2145195244842096,3,RF_max_depth=4_min_samples_leaf=15
SLC6A2,0.3062193674651834,3,RF_max_depth=4_min_samples_leaf=15
EGF,0.3062193674651834,3,RF_max_depth=4_min_samples_leaf=15
GRM5,0.3313389498641248,3,RF_max_depth=4_min_samples_leaf=15
GSTA3,0.35765603023460096,3,RF_max_depth=4_min_samples_leaf=15
CSRP3,0.39750923521169385,3,RF_max_depth=4_min_samples_leaf=15
B3GNT5,0.4286544754779294,3,RF_max_depth=4_min_samples_leaf=15
ENOPH1,0.4286544754779294,3,RF_max_depth=4_min_samples_leaf=15
SLC16A3,0.4286544754779294,3,RF_max_depth=4_min_samples_leaf=15
SH3GL2,0.4543952643119153,3,RF_max_depth=4_min_samples_leaf=15
IGF2BP2,0.5281343458675571,3,RF_max_depth=4_min_samples_leaf=15
GNMT,0.5281343458675571,3,RF_max_depth=4_min_samples_leaf=15
MYH2,0.5281343458675571,3,RF_max_depth=4_min_samples_leaf=15
GHRHR,0.5452329752143332,3,RF_max_depth=4_min_samples_leaf=15
COCH,0.5452329752143332,3,RF_max_depth=4_min_samples_leaf=15
